1.007852173e+03;2.844837788e-08
1.007901978e+03;3.759869216e-08
1.007951660e+03;6.962206811e-08
1.008001526e+03;1.183565868e-08
1.008051208e+03;4.604419246e-08
1.008101074e+03;6.399591257e-08
1.008150818e+03;1.072906173e-07
1.008200623e+03;7.437780880e-08
1.008250366e+03;6.139347164e-08
1.008300232e+03;6.289098309e-08
1.008350098e+03;5.492070798e-08
1.008399841e+03;7.044953065e-08
1.008449707e+03;1.060354791e-07
1.008499512e+03;4.584943269e-08
1.008549377e+03;2.875987093e-07
1.008599182e+03;1.692241085e-07
1.008649048e+03;2.337104732e-08
1.008698853e+03;6.315993062e-08
1.008748718e+03;9.740038109e-08
1.008798523e+03;1.107231640e-07
1.008848450e+03;5.206254983e-08
1.008898254e+03;2.829577284e-08
1.008948181e+03;5.079694176e-08
1.008997986e+03;5.584858442e-08
1.009047913e+03;7.397105151e-08
1.009097778e+03;6.136883002e-08
1.009147705e+03;2.764627105e-08
1.009197510e+03;6.929958118e-08
1.009247498e+03;1.008270445e-07
1.009297424e+03;4.276705212e-08
1.009347290e+03;3.708786878e-08
1.009397217e+03;5.093899347e-08
1.009447083e+03;1.066232613e-07
1.009497070e+03;8.727098333e-08
1.009546936e+03;1.069925091e-07
1.009596924e+03;1.009679949e-07
1.009646790e+03;5.114900503e-08
1.009696838e+03;1.098561455e-07
1.009746704e+03;2.071610510e-07
1.009796692e+03;1.367742755e-07
1.009846619e+03;1.457448739e-08
1.009896606e+03;3.705908114e-08
1.009946533e+03;5.037780682e-08
1.009996582e+03;7.307949090e-08
1.010046509e+03;7.390448786e-08
1.010096497e+03;1.131153553e-07
1.010146423e+03;5.769497946e-08
1.010196472e+03;9.301984250e-08
1.010246521e+03;1.250595894e-08
1.010296448e+03;9.234922516e-08
1.010346558e+03;7.271515301e-08
1.010396484e+03;7.020192072e-08
1.010446533e+03;7.217670372e-08
1.010496521e+03;1.679295103e-08
1.010546631e+03;9.639089882e-08
1.010596558e+03;1.124146962e-07
1.010646667e+03;1.471578770e-07
1.010696655e+03;1.330047184e-07
1.010746765e+03;7.352929998e-08
1.010796753e+03;6.538638786e-08
1.010846863e+03;8.050296429e-08
1.010896851e+03;1.056283239e-07
1.010946960e+03;1.208677816e-07
1.010997009e+03;1.227471387e-07
1.011047119e+03;7.600681329e-08
1.011097168e+03;7.570606897e-08
1.011147278e+03;8.255477724e-08
1.011197449e+03;1.151330764e-07
1.011247437e+03;1.620420846e-07
1.011297607e+03;7.589979845e-08
1.011347656e+03;1.717458247e-07
1.011397827e+03;7.983204142e-08
1.011447876e+03;1.225439519e-07
1.011498047e+03;8.411491592e-08
1.011548157e+03;1.114031267e-08
1.011598328e+03;5.367571276e-08
1.011648376e+03;7.793286017e-08
1.011698608e+03;9.404593726e-08
1.011748657e+03;1.387775086e-07
1.011798889e+03;1.061194084e-07
1.011848999e+03;8.545868013e-08
1.011899170e+03;1.281572821e-07
1.011949280e+03;7.871189922e-08
1.011999512e+03;1.410334676e-07
1.012049622e+03;1.268428349e-07
1.012099854e+03;8.251204520e-08
1.012150085e+03;7.185396811e-08
1.012200256e+03;1.208645557e-07
1.012250488e+03;6.697510457e-08
1.012300659e+03;4.649067264e-08
1.012350891e+03;8.294244225e-08
1.012401062e+03;1.141912875e-07
1.012451294e+03;8.217818959e-08
1.012501465e+03;1.447493219e-07
1.012551758e+03;6.123680407e-08
1.012601929e+03;3.124549153e-08
1.012652222e+03;4.746669546e-08
1.012702393e+03;3.879279120e-08
1.012752686e+03;6.076049885e-08
1.012802917e+03;1.145919484e-07
1.012853210e+03;1.309885960e-07
1.012903381e+03;1.267564755e-07
1.012953735e+03;1.149859372e-07
1.013003906e+03;1.125561013e-07
1.013054260e+03;1.459043659e-07
1.013104553e+03;1.024958962e-07
1.013154846e+03;6.799559316e-08
1.013205139e+03;2.251632125e-08
1.013255371e+03;7.591401641e-08
1.013305725e+03;1.558785243e-07
1.013356018e+03;1.079548042e-07
1.013406372e+03;1.010648774e-07
1.013456604e+03;1.386983257e-07
1.013506958e+03;6.009831566e-08
1.013557251e+03;1.430584575e-07
1.013607666e+03;1.888091816e-07
1.013657898e+03;1.811473851e-07
1.013708313e+03;2.080819996e-07
1.013758606e+03;7.215885489e-08
1.013809021e+03;1.676685741e-07
1.013859314e+03;5.851232743e-08
1.013909729e+03;2.497845486e-08
1.013960022e+03;7.451800599e-08
1.014010437e+03;1.037771824e-07
1.014060852e+03;8.957405839e-08
1.014111206e+03;5.406199577e-08
1.014161621e+03;1.809209493e-07
1.014211975e+03;1.279842934e-07
1.014262390e+03;5.097002997e-08
1.014312744e+03;4.179628732e-08
1.014363220e+03;1.548398565e-08
1.014413574e+03;1.091515642e-07
1.014464050e+03;3.456978348e-08
1.014514404e+03;6.465610625e-08
1.014564880e+03;8.930891227e-08
1.014615234e+03;2.227710922e-07
1.014665710e+03;8.620293102e-08
1.014716125e+03;2.285433709e-08
1.014766602e+03;1.095674449e-07
1.014817017e+03;1.231018700e-07
1.014867493e+03;4.852909896e-08
1.014917908e+03;3.113256142e-08
1.014968445e+03;8.473357127e-08
1.015018860e+03;6.129180719e-08
1.015069397e+03;3.242999824e-08
1.015119934e+03;1.911466718e-08
1.015170349e+03;8.660428108e-08
1.015220886e+03;8.226948012e-08
1.015271301e+03;7.327253115e-08
1.015321899e+03;1.018611684e-07
1.015372314e+03;1.433414525e-07
1.015422852e+03;1.421835947e-07
1.015473328e+03;9.239017373e-08
1.015523926e+03;1.200776438e-07
1.015574402e+03;1.390185389e-07
1.015624939e+03;2.480948069e-08
1.015675476e+03;1.693322247e-07
1.015726013e+03;1.442881228e-07
1.015776550e+03;1.304585169e-07
1.015827148e+03;1.386703588e-07
1.015877625e+03;1.435616070e-08
1.015928223e+03;9.802467815e-08
1.015978760e+03;1.349383272e-08
1.016029358e+03;8.487159420e-08
1.016080017e+03;7.495353316e-08
1.016130554e+03;1.085617782e-07
1.016181152e+03;1.247044565e-07
1.016231689e+03;1.078813199e-07
1.016282349e+03;3.947096516e-08
1.016332886e+03;2.399805688e-08
1.016383545e+03;4.215561233e-08
1.016434082e+03;9.431975201e-08
1.016484741e+03;1.082267502e-07
1.016535339e+03;1.031501782e-07
1.016585999e+03;1.841745103e-07
1.016636597e+03;9.078889462e-08
1.016687256e+03;8.547373653e-08
1.016737854e+03;3.239813395e-08
1.016788574e+03;7.316293704e-08
1.016839172e+03;3.876549926e-08
1.016889893e+03;1.014794648e-07
1.016940491e+03;1.170425676e-07
1.016991211e+03;8.437027788e-08
1.017041931e+03;2.951404898e-09
1.017092529e+03;5.791105195e-08
1.017143250e+03;9.267770906e-08
1.017193909e+03;1.033950738e-07
1.017244629e+03;2.337969995e-08
1.017295288e+03;1.218937768e-07
1.017346008e+03;1.440804738e-07
1.017396667e+03;9.784066179e-08
1.017447449e+03;9.928437095e-08
1.017498108e+03;8.631230486e-08
1.017548889e+03;4.475970883e-08
1.017599548e+03;8.696740394e-08
1.017650330e+03;1.698674339e-07
1.017701050e+03;2.231838181e-07
1.017751831e+03;8.027940623e-08
1.017802490e+03;5.293295402e-08
1.017853333e+03;7.399214041e-08
1.017903992e+03;2.262603438e-08
1.017954834e+03;9.855020977e-08
1.018005615e+03;1.852098421e-07
1.018056335e+03;1.888713967e-07
1.018107178e+03;2.425522894e-08
1.018157898e+03;9.858683114e-08
1.018208740e+03;8.105075722e-08
1.018259521e+03;5.855786611e-08
1.018310364e+03;7.010739012e-08
1.018361084e+03;8.229243775e-08
1.018411926e+03;8.418683706e-08
1.018462708e+03;8.593173817e-08
1.018513550e+03;9.593109951e-08
1.018564331e+03;9.216683594e-08
1.018615234e+03;9.832491088e-08
1.018666016e+03;7.978891858e-08
1.018716919e+03;4.731038672e-08
1.018767700e+03;9.902463205e-08
1.018818604e+03;6.173014100e-08
1.018869385e+03;1.333413557e-08
1.018920288e+03;6.491747939e-08
1.018971191e+03;6.424765076e-08
1.019022034e+03;4.251880625e-08
1.019072937e+03;5.065609798e-08
1.019123779e+03;5.917078383e-08
1.019174683e+03;9.288082481e-08
1.019225525e+03;3.987169350e-08
1.019276489e+03;1.133668377e-07
1.019327332e+03;1.458332122e-07
1.019378296e+03;9.427760261e-08
1.019429138e+03;2.454419423e-08
1.019480103e+03;2.311690217e-08
1.019530945e+03;8.731615964e-08
1.019581970e+03;7.632896626e-08
1.019632812e+03;7.488306863e-08
1.019683777e+03;3.838749763e-08
1.019734680e+03;8.029591925e-08
1.019785706e+03;1.089843806e-07
1.019836609e+03;6.749906589e-08
1.019887573e+03;2.297426249e-08
1.019938599e+03;8.241875094e-08
1.019989502e+03;1.606693303e-07
1.020040527e+03;1.378185743e-07
1.020091431e+03;6.348808057e-08
1.020142456e+03;2.859166592e-08
1.020193420e+03;9.986002425e-08
1.020244446e+03;1.991627272e-07
1.020295410e+03;1.694089917e-07
1.020346436e+03;1.174417292e-07
1.020397400e+03;8.815499086e-08
1.020448486e+03;1.558533711e-07
1.020499451e+03;6.532873442e-08
1.020550476e+03;1.477641121e-07
1.020601501e+03;7.821465431e-08
1.020652527e+03;9.595613903e-08
1.020703552e+03;6.760444649e-08
1.020754639e+03;9.210133101e-08
1.020805603e+03;1.221396850e-08
1.020856750e+03;8.071661028e-08
1.020907837e+03;4.796789455e-08
1.020958862e+03;6.289600663e-08
1.021009949e+03;1.759920210e-08
1.021060974e+03;1.111381778e-07
1.021112122e+03;7.827377146e-08
1.021163147e+03;4.342726001e-08
1.021214294e+03;3.788464298e-08
1.021265320e+03;4.373836049e-08
1.021316467e+03;6.867021796e-08
1.021367493e+03;1.030065846e-07
1.021418640e+03;6.263589825e-08
1.021469727e+03;7.482402253e-08
1.021520874e+03;5.364053024e-08
1.021571960e+03;4.334776804e-08
1.021623169e+03;1.082714647e-07
1.021674255e+03;4.179583968e-08
1.021725403e+03;4.604581605e-08
1.021776489e+03;4.220008520e-08
1.021827698e+03;2.689825429e-08
1.021878906e+03;8.159324949e-08
1.021929993e+03;9.431252579e-08
1.021981201e+03;2.789179554e-08
1.022032349e+03;4.103881679e-08
1.022083557e+03;1.351521774e-07
1.022134705e+03;1.379786028e-07
1.022185913e+03;4.043894464e-08
1.022237061e+03;1.035231065e-07
1.022288330e+03;8.339863911e-08
1.022339478e+03;1.011981112e-07
1.022390686e+03;1.399552048e-07
1.022441895e+03;9.251048283e-08
1.022493164e+03;5.076518761e-08
1.022544312e+03;1.844451170e-08
1.022595581e+03;7.148127423e-08
1.022646790e+03;3.210635668e-08
1.022698059e+03;1.271021688e-07
1.022749207e+03;1.487032648e-07
1.022800537e+03;8.015515363e-08
1.022851807e+03;9.469085427e-08
1.022903015e+03;5.814931470e-08
1.022954346e+03;3.646949409e-08
1.023005554e+03;9.862240091e-08
1.023056885e+03;1.776653562e-07
1.023108093e+03;1.042216553e-07
1.023159424e+03;1.498834621e-07
1.023210693e+03;2.989899883e-07
1.023262024e+03;1.530994496e-07
1.023313293e+03;1.198135635e-08
1.023364624e+03;2.708668667e-08
1.023415894e+03;4.019745248e-08
1.023467224e+03;1.006016870e-08
1.023518494e+03;2.334632221e-08
1.023569885e+03;4.654814134e-08
1.023621155e+03;1.153288380e-07
1.023672546e+03;1.567082109e-07
1.023723816e+03;7.323836826e-08
1.023775208e+03;7.670042379e-08
1.023826599e+03;6.538724051e-08
1.023877930e+03;5.977042150e-08
1.023929321e+03;5.646576184e-08
1.023980652e+03;7.402168478e-08
1.024032104e+03;1.315894025e-07
1.024083374e+03;1.117703903e-07
1.024134766e+03;1.461189836e-08
1.024186157e+03;1.271462224e-07
1.024237549e+03;1.471826607e-07
1.024288940e+03;1.204780631e-07
1.024340332e+03;1.510096581e-07
1.024391724e+03;9.124425304e-08
1.024443237e+03;1.452721499e-08
1.024494507e+03;1.659515476e-07
1.024546021e+03;1.565015992e-07
1.024597412e+03;1.777819847e-07
1.024648926e+03;2.130711465e-07
1.024700317e+03;1.616226939e-07
1.024751709e+03;6.489887738e-08
1.024803223e+03;1.238641545e-07
1.024854614e+03;1.625543575e-07
1.024906128e+03;1.242325283e-07
1.024957520e+03;5.683888560e-08
1.025009033e+03;8.378573568e-08
1.025060547e+03;2.520479470e-08
1.025112061e+03;8.196214907e-08
1.025163452e+03;4.689643518e-08
1.025214966e+03;6.855929513e-08
1.025266479e+03;7.281261816e-08
1.025317993e+03;6.225628368e-08
1.025369507e+03;2.012026457e-08
1.025421021e+03;6.163127608e-08
1.025472412e+03;8.109343241e-08
1.025524048e+03;1.671062648e-07
1.025575562e+03;1.489645740e-07
1.025627075e+03;6.536519948e-08
1.025678589e+03;1.470223197e-07
1.025730103e+03;1.954847448e-07
1.025781616e+03;1.030453944e-07
1.025833252e+03;3.409155980e-08
1.025884888e+03;7.754299247e-08
1.025936401e+03;6.418124343e-08
1.025988037e+03;1.130292020e-07
1.026039551e+03;7.453455453e-08
1.026091187e+03;4.718062740e-08
1.026142700e+03;6.156415111e-08
1.026194336e+03;7.606701757e-08
1.026245850e+03;8.266784590e-08
1.026297485e+03;1.091156534e-07
1.026348999e+03;6.974254063e-08
1.026400635e+03;5.856460916e-08
1.026452271e+03;3.590844244e-08
1.026503906e+03;4.132206755e-08
1.026555542e+03;2.794620713e-08
1.026607178e+03;5.236225320e-08
1.026658691e+03;3.947217664e-08
1.026710449e+03;6.495397997e-08
1.026762085e+03;1.165768424e-07
1.026813721e+03;1.994271059e-07
1.026865479e+03;1.624855770e-07
1.026916992e+03;2.115674391e-07
1.026968750e+03;1.756666279e-07
1.027020386e+03;3.976892060e-08
1.027072144e+03;6.483649884e-08
1.027123779e+03;1.381230277e-07
1.027175415e+03;7.863881990e-08
1.027227051e+03;5.140762838e-08
1.027278809e+03;7.269461122e-08
1.027330444e+03;1.393405000e-07
1.027382202e+03;5.778465351e-08
1.027433960e+03;1.043726314e-07
1.027485718e+03;1.122517261e-07
1.027537354e+03;7.751055620e-08
1.027589111e+03;8.755511516e-08
1.027640747e+03;9.244551080e-08
1.027692627e+03;1.207035893e-07
1.027744263e+03;7.143520975e-08
1.027796021e+03;5.269506431e-08
1.027847900e+03;3.591416942e-08
1.027899536e+03;2.817911238e-08
1.027951416e+03;1.063339354e-07
1.028003174e+03;5.148984528e-08
1.028054932e+03;1.418823672e-07
1.028106689e+03;1.147385333e-07
1.028158447e+03;1.058199999e-07
1.028210205e+03;4.972380552e-08
1.028262085e+03;2.992737791e-08
1.028313843e+03;5.132840286e-08
1.028365723e+03;7.849548922e-08
1.028417480e+03;8.916723004e-08
1.028469360e+03;6.427308108e-08
1.028521118e+03;1.405085044e-07
1.028572998e+03;1.595653174e-07
1.028624756e+03;5.679618198e-08
1.028676636e+03;1.264514964e-07
1.028728394e+03;1.525992559e-07
1.028780273e+03;1.141850632e-07
1.028832275e+03;6.045411993e-08
1.028884033e+03;7.816064240e-09
1.028935913e+03;1.797717708e-08
1.028987793e+03;5.616427501e-08
1.029039673e+03;5.408452708e-08
1.029091553e+03;2.006741653e-07
1.029143433e+03;1.428634135e-07
1.029195312e+03;7.342152486e-08
1.029247192e+03;1.441033675e-07
1.029299072e+03;1.627003314e-07
1.029351074e+03;1.023750613e-07
1.029402832e+03;7.960969128e-08
1.029454834e+03;5.679666870e-08
1.029506714e+03;3.590404773e-08
1.029558716e+03;8.844064325e-08
1.029610596e+03;8.959862186e-08
1.029662598e+03;1.578297315e-07
1.029714478e+03;1.004390668e-07
1.029766479e+03;3.048854680e-08
1.029818481e+03;5.694517213e-08
1.029870361e+03;1.209893412e-07
1.029922363e+03;1.142757853e-07
1.029974243e+03;1.090762183e-07
1.030026245e+03;1.057866754e-07
1.030078247e+03;9.337872342e-08
1.030130249e+03;2.534605947e-08
1.030182129e+03;3.930751902e-08
1.030234253e+03;7.653447653e-08
1.030286133e+03;1.794890103e-08
1.030338257e+03;1.430286201e-08
1.030390137e+03;9.544239532e-08
1.030442261e+03;1.397037863e-07
1.030494263e+03;1.121705040e-07
1.030546265e+03;1.474754612e-07
1.030598267e+03;1.330344190e-07
1.030650391e+03;9.513277632e-08
1.030702393e+03;7.183449924e-08
1.030754395e+03;1.068459667e-07
1.030806519e+03;1.400207026e-07
1.030858521e+03;1.312924098e-07
1.030910645e+03;7.252625522e-08
1.030962646e+03;8.766563298e-08
1.031014771e+03;6.172799516e-08
1.031066772e+03;3.045947494e-08
1.031118896e+03;1.160165084e-07
1.031171021e+03;1.475391826e-07
1.031223145e+03;8.320846945e-08
1.031275146e+03;1.812071986e-07
1.031327393e+03;2.184426222e-07
1.031379395e+03;1.101856739e-07
1.031431519e+03;4.431414524e-08
1.031483643e+03;6.407425701e-08
1.031535767e+03;5.766166211e-08
1.031587891e+03;1.300694379e-07
1.031640015e+03;1.254917095e-07
1.031692139e+03;7.505737898e-08
1.031744385e+03;4.525550779e-08
1.031796509e+03;6.064284719e-08
1.031848633e+03;3.755466693e-08
1.031900879e+03;1.343572080e-07
1.031953003e+03;1.630194646e-07
1.032005249e+03;8.652195760e-08
1.032057373e+03;1.105263649e-07
1.032109619e+03;1.153045801e-07
1.032161743e+03;9.707183324e-08
1.032213989e+03;7.777962452e-08
1.032266113e+03;1.673459167e-07
1.032318359e+03;2.066702791e-07
1.032370483e+03;1.783338810e-08
1.032422729e+03;4.228724038e-08
1.032474976e+03;7.219041009e-08
1.032527222e+03;4.451680979e-08
1.032579346e+03;2.844050684e-08
1.032631714e+03;6.987897194e-08
1.032683838e+03;9.424321945e-08
1.032736206e+03;1.505232632e-07
1.032788452e+03;3.690571404e-08
1.032840698e+03;2.934361198e-08
1.032892944e+03;5.253004787e-08
1.032945190e+03;9.791843070e-08
1.032997559e+03;4.928829966e-08
1.033049805e+03;1.058952250e-07
1.033102051e+03;1.039483166e-07
1.033154297e+03;7.113255407e-08
1.033206665e+03;8.219176095e-08
1.033258911e+03;5.698657901e-08
1.033311279e+03;9.025681180e-08
1.033363525e+03;7.188207718e-08
1.033415894e+03;1.256855597e-07
1.033468140e+03;1.804578602e-07
1.033520508e+03;1.916878887e-07
1.033572754e+03;1.340307563e-07
1.033625244e+03;1.493616608e-08
1.033677490e+03;1.261032594e-07
1.033729858e+03;1.711391917e-07
1.033782227e+03;8.179186750e-08
1.033834595e+03;2.237360661e-07
1.033886963e+03;1.352834715e-07
1.033939331e+03;1.592571941e-08
1.033991699e+03;6.502916960e-08
1.034044067e+03;1.470888975e-07
1.034096558e+03;1.753038248e-07
1.034148804e+03;1.617248699e-07
1.034201294e+03;9.650498356e-08
1.034253662e+03;7.922791667e-08
1.034306030e+03;7.222353560e-08
1.034358398e+03;4.510233254e-08
1.034410889e+03;4.584216740e-08
1.034463257e+03;8.906941673e-08
1.034515747e+03;1.068375042e-07
1.034568115e+03;1.901294056e-08
1.034620605e+03;6.093125648e-08
1.034672974e+03;6.710957479e-08
1.034725464e+03;1.036361397e-07
1.034778076e+03;1.004830281e-07
1.034830444e+03;9.526314670e-08
1.034882935e+03;5.759663679e-08
1.034935303e+03;6.673660380e-08
1.034987915e+03;6.655299956e-08
1.035040283e+03;4.920336494e-08
1.035092896e+03;1.315664235e-07
1.035145264e+03;1.231109792e-07
1.035197876e+03;8.466093249e-08
1.035250244e+03;1.137476744e-07
1.035302856e+03;4.081380567e-08
1.035355347e+03;1.288225917e-07
1.035407837e+03;1.322885197e-07
1.035460327e+03;1.371428198e-07
1.035512939e+03;3.695589257e-08
1.035565430e+03;1.018050497e-07
1.035617920e+03;7.033673199e-08
1.035670410e+03;2.963935941e-08
1.035723022e+03;3.245915181e-08
