794.731	1351
794.955	1339
795.178	1344
795.402	1344
795.626	1346
795.849	1334
796.073	1327
796.297	1337
796.52	1317
796.744	1319
796.967	1345
797.191	1339
797.414	1367
797.638	1358
797.861	1337
798.085	1343
798.308	1337
798.532	1333
798.755	1348
798.978	1343
799.202	1340
799.425	1333
799.648	1319
799.872	1344
800.095	1322
800.318	1322
800.541	1315
800.764	1334
800.988	1339
801.211	1354
801.434	1326
801.657	1342
801.88	1344
802.103	1331
802.326	1330
802.549	1327
802.772	1327
802.995	1323
803.218	1349
803.441	1341
803.664	1344
803.887	1323
804.11	1337
804.332	1334
804.555	1330
804.778	1343
805.001	1332
805.224	1365
805.446	1331
805.669	1326
805.892	1332
806.114	1328
806.337	1331
806.56	1343
806.782	1310
807.005	1325
807.227	1328
807.45	1350
807.672	1339
807.895	1327
808.117	1320
808.34	1326
808.562	1325
808.784	1337
809.007	1336
809.229	1346
809.451	1333
809.674	1322
809.896	1329
810.118	1343
810.34	1333
810.563	1316
810.785	1342
811.007	1323
811.229	1348
811.451	1341
811.673	1329
811.896	1332
812.118	1323
812.34	1326
812.562	1327
812.784	1328
813.006	1325
813.228	1325
813.449	1335
813.671	1325
813.893	1349
814.115	1311
814.337	1347
814.559	1335
814.781	1353
815.002	1335
815.224	1353
815.446	1314
815.667	1333
815.889	1330
816.111	1331
816.332	1332
816.554	1345
816.776	1328
816.997	1315
817.219	1350
817.44	1339
817.662	1346
817.883	1347
818.105	1321
818.326	1333
818.548	1338
818.769	1342
818.99	1333
819.212	1352
819.433	1323
819.654	1345
819.876	1325
820.097	1325
820.318	1345
820.539	1317
820.761	1339
820.982	1336
821.203	1351
821.424	1314
821.645	1341
821.866	1317
822.087	1328
822.308	1328
822.529	1326
822.75	1324
822.971	1334
823.192	1321
823.413	1355
823.634	1340
823.855	1323
824.076	1322
824.297	1344
824.518	1347
824.738	1347
824.959	1355
825.18	1337
825.401	1355
825.621	1342
825.842	1320
826.063	1333
826.283	1339
826.504	1336
826.725	1344
826.945	1343
827.166	1341
827.386	1342
827.607	1328
827.827	1339
828.048	1339
828.268	1342
828.489	1329
828.709	1338
828.929	1343
829.15	1337
829.37	1350
829.59	1316
829.811	1356
830.031	1330
830.251	1356
830.471	1331
830.692	1334
830.912	1330
831.132	1329
831.352	1336
831.572	1320
831.792	1340
832.012	1351
832.232	1318
832.452	1338
832.672	1327
832.892	1332
833.112	1350
833.332	1346
833.552	1362
833.772	1339
833.992	1339
834.212	1348
834.432	1340
834.651	1346
834.871	1341
835.091	1337
835.311	1332
835.53	1350
835.75	1320
835.97	1330
836.189	1320
836.409	1336
836.629	1314
836.848	1344
837.068	1349
837.287	1356
837.507	1334
837.726	1346
837.946	1330
838.165	1326
838.385	1322
838.604	1322
838.824	1345
839.043	1332
839.262	1313
839.482	1341
839.701	1352
839.92	1328
840.139	1330
840.359	1334
840.578	1336
840.797	1345
841.016	1346
841.235	1319
841.454	1347
841.674	1324
841.893	1346
842.112	1332
842.331	1346
842.55	1345
842.769	1358
842.988	1345
843.207	1351
843.426	1351
843.644	1350
843.863	1329
844.082	1353
844.301	1330
844.52	1334
844.739	1329
844.957	1337
845.176	1347
845.395	1329
845.614	1348
845.832	1321
846.051	1338
846.27	1336
846.488	1346
846.707	1330
846.925	1336
847.144	1335
847.362	1334
847.581	1338
847.799	1352
848.018	1337
848.236	1336
848.455	1330
848.673	1327
848.891	1354
849.11	1346
849.328	1360
849.546	1327
849.765	1331
849.983	1384
850.201	1329
850.419	1325
850.638	1346
850.856	1338
851.074	1325
851.292	1331
851.51	1344
851.728	1317
851.946	1335
852.164	1315
852.382	1328
852.6	1329
852.818	1355
853.036	1360
853.254	1363
853.472	1345
853.69	1324
853.908	1339
854.126	1320
854.344	1349
854.561	1338
854.779	1321
854.997	1334
855.215	1322
855.432	1336
855.65	1338
855.868	1339
856.085	1346
856.303	1310
856.52	1352
856.738	1345
856.956	1321
857.173	1334
857.391	1334
857.608	1344
857.826	1350
858.043	1342
858.26	1349
858.478	1325
858.695	1325
858.913	1350
859.13	1322
859.347	1336
859.565	1343
859.782	1349
859.999	1336
860.216	1342
860.433	1340
860.651	1319
860.868	1314
861.085	1324
861.302	1351
861.519	1338
861.736	1339
861.953	1334
862.17	1358
862.387	1325
862.604	1335
862.821	1345
863.038	1372
863.255	1316
863.472	1340
863.689	1323
863.906	1329
864.122	1326
864.339	1333
864.556	1352
864.773	1335
864.99	1327
865.206	1355
865.423	1331
865.64	1339
865.856	1342
866.073	1319
866.29	1332
866.506	1304
866.723	1327
866.939	1327
867.156	1330
867.372	1391
867.589	1361
867.805	1325
868.022	1325
868.238	1344
868.454	1327
868.671	1340
868.887	1321
869.103	1357
869.32	1332
869.536	1327
869.752	1325
869.968	1336
870.185	1348
870.401	1334
870.617	1333
870.833	1347
871.049	1329
871.265	1356
871.481	1318
871.697	1316
871.913	1334
872.129	1343
872.345	1333
872.561	1326
872.777	1349
872.993	1369
873.209	1317
873.425	1328
873.641	1355
873.857	1338
874.073	1330
874.288	1329
874.504	1327
874.72	1323
874.936	1318
875.151	1337
875.367	1324
875.583	1330
875.798	1323
876.014	1336
876.229	1330
876.445	1345
876.661	1337
876.876	1347
877.092	1353
877.307	1332
877.523	1348
877.738	1332
877.953	1356
878.169	1347
878.384	1322
878.599	1339
878.815	1326
879.03	1305
879.245	1324
879.461	1324
879.676	1342
879.891	1328
880.106	1331
880.321	1333
880.537	1339
880.752	1327
880.967	1357
881.182	1335
881.397	1332
881.612	1341
881.827	1345
882.042	1335
882.257	1320
882.472	1334
882.687	1351
882.902	1342
883.117	1347
883.331	1330
883.546	1324
883.761	1331
883.976	1335
884.191	1365
884.405	1345
884.62	1335
884.835	1493
885.05	1336
885.264	1325
885.479	1333
885.693	1342
885.908	1346
886.123	1325
886.337	1339
886.552	1341
886.766	1328
886.981	1325
887.195	1330
887.41	1348
887.624	1327
887.838	1324
888.053	1353
888.267	1375
888.481	1351
888.696	1342
888.91	1330
889.124	1344
889.339	1347
889.553	1336
889.767	1324
889.981	1336
890.195	1347
890.409	1326
890.624	1363
890.838	1348
891.052	1357
891.266	1320
891.48	1340
891.694	1319
891.908	1325
892.122	1346
892.336	1328
892.55	1351
892.763	1315
892.977	1325
893.191	1365
893.405	1310
893.619	1456
893.833	1328
894.046	1337
894.26	1338
894.474	1333
894.687	1384
894.901	1332
895.115	1338
895.328	1357
895.542	1320
895.756	1307
895.969	1348
896.183	1335
896.396	1330
896.61	1313
896.823	1317
897.037	1335
897.25	1353
897.463	1323
897.677	1336
897.89	1336
898.103	1338
898.317	1334
898.53	1334
898.743	1332
898.957	1338
899.17	1351
899.383	1349
899.596	1327
899.809	1351
900.022	1370
900.236	1342
900.449	1347
900.662	1327
900.875	1339
901.088	1319
901.301	1345
901.514	1330
901.727	1327
901.94	1335
902.153	1335
902.366	1334
902.578	1348
902.791	1346
903.004	1337
903.217	1331
903.43	1336
903.642	1332
903.855	1343
904.068	1348
904.281	1322
904.493	1333
904.706	1325
904.919	1320
905.131	1339
905.344	1335
905.556	1330
905.769	1342
905.981	1348
906.194	1334
906.406	1336
906.619	1342
906.831	1349
907.044	1344
907.256	1334
907.468	1330
907.681	1341
907.893	1352
908.105	1323
908.318	1328
908.53	1333
908.742	1335
908.954	1334
909.167	1338
909.379	1360
909.591	1359
909.803	1343
910.015	1340
910.227	1338
910.439	1319
910.651	1345
910.863	1359
911.075	1324
911.287	1320
911.499	1340
911.711	1333
911.923	1329
912.135	1347
912.347	1322
912.559	1361
912.77	1326
912.982	1320
913.194	1326
913.406	1334
913.617	1340
913.829	1333
914.041	1314
914.252	1344
914.464	1339
914.676	1389
914.887	1350
915.099	1342
915.31	1349
915.522	1351
915.733	1357
915.945	1342
916.156	1330
916.368	1357
916.579	1345
916.791	1327
917.002	1367
917.213	1336
917.425	1348
917.636	1354
917.847	1339
918.058	1346
918.27	1345
918.481	1370
918.692	1322
918.903	1334
919.114	1343
919.326	1337
919.537	1313
919.748	1353
919.959	1342
920.17	1337
920.381	1353
920.592	1334
920.803	1368
921.014	1338
921.225	1331
921.436	1357
921.647	1339
921.857	1341
922.068	1343
922.279	1343
922.49	1338
922.701	1331
922.911	1354
923.122	1338
923.333	1341
923.543	1336
923.754	1338
923.965	1356
924.175	1346
924.386	1320
924.597	1334
924.807	1319
925.018	1324
925.228	1346
925.439	1349
925.649	1322
925.86	1353
926.07	1340
926.28	1337
926.491	1343
926.701	1339
926.911	1347
927.122	1352
927.332	1355
927.542	1340
927.753	1334
927.963	1338
928.173	1335
928.383	1326
928.593	1347
928.803	1319
929.014	1322
929.224	1335
929.434	1327
929.644	1348
929.854	1342
930.064	1346
930.274	1361
930.484	1330
930.694	1354
930.904	1338
931.114	1341
931.323	1337
931.533	1353
931.743	1340
931.953	1343
932.163	1368
932.372	1325
932.582	1311
932.792	1332
933.002	1340
933.211	1336
933.421	1339
933.63	1330
933.84	1346
934.05	1355
934.259	1344
934.469	1339
934.678	1358
934.888	1322
935.097	1338
935.307	1323
935.516	1319
935.726	1362
935.935	1338
936.144	1330
936.354	1350
936.563	1325
936.772	1347
936.982	1325
937.191	1356
937.4	1323
937.609	1343
937.818	1330
938.028	1358
938.237	1334
938.446	1331
938.655	1344
938.864	1356
939.073	1342
939.282	1325
939.491	1319
939.7	1338
939.909	1341
940.118	1368
940.327	1351
940.536	1356
940.745	1352
940.954	1375
941.162	1353
941.371	1328
941.58	1331
941.789	1355
941.997	1351
942.206	1371
942.415	1343
942.624	1338
942.832	1338
943.041	1332
943.249	1338
943.458	1375
943.667	1342
943.875	1351
944.084	1349
944.292	1342
944.501	1361
944.709	1344
944.918	1331
945.126	1340
945.334	1336
945.543	1355
945.751	1343
945.959	1347
946.168	1364
946.376	1352
946.584	1359
946.792	1345
947.001	1354
947.209	1346
947.417	1355
947.625	1339
947.833	1328
948.041	1337
948.249	1326
948.458	1341
948.666	1321
948.874	1342
949.082	1366
949.29	1334
949.498	1338
949.705	1332
949.913	1340
950.121	1366
950.329	1347
950.537	1327
950.745	1361
950.953	1336
951.16	1333
951.368	1316
951.576	1347
951.783	1358
951.991	1336
952.199	1333
952.406	1344
952.614	1339
952.822	1337
953.029	1341
953.237	1332
953.444	1760
953.652	1347
953.859	1350
954.067	1351
954.274	1352
954.482	1349
954.689	1318
954.896	1346
955.104	1337
955.311	1340
955.518	1374
955.726	1330
955.933	1325
956.14	1326
956.347	1333
956.555	1336
956.762	1354
956.969	1348
957.176	1340
957.383	1332
957.59	1325
957.797	1336
958.004	1337
958.211	1347
958.418	1339
958.625	1347
958.832	1344
959.039	1339
959.246	1333
959.453	1354
959.66	1345
959.867	1344
960.074	1329
960.28	1336
960.487	1345
960.694	1340
960.901	1335
961.107	1351
961.314	1355
961.521	1337
961.727	1341
961.934	1338
962.141	1358
962.347	1344
962.554	1354
962.76	1346
962.967	1318
963.173	1327
963.38	1340
963.586	1363
963.793	1356
963.999	1351
964.205	1352
964.412	1340
964.618	1345
964.824	1337
965.031	1332
965.237	1360
965.443	1338
965.649	1321
965.856	1337
966.062	1339
966.268	1375
966.474	1345
966.68	1341
966.886	1338
967.092	1344
967.298	1332
967.505	1357
967.711	1345
967.917	1349
968.122	1352
968.328	1330
968.534	1354
968.74	1348
968.946	1337
969.152	1337
969.358	1337
969.564	1364
969.769	1338
969.975	1337
970.181	1340
970.387	1340
970.592	1339
970.798	1334
971.004	1352
971.209	1339
971.415	1341
971.62	1336
971.826	1356
972.032	1353
972.237	1333
972.443	1341
972.648	1351
972.854	1342
973.059	1355
973.264	1350
973.47	1350
973.675	1337
973.88	1344
974.086	1367
974.291	1336
974.496	1337
974.702	1346
974.907	1344
975.112	1347
975.317	1363
975.522	1342
975.728	1352
975.933	1327
976.138	1376
976.343	1333
976.548	1336
976.753	1351
976.958	1340
977.163	1349
977.368	1341
977.573	1334
977.778	1348
977.983	1367
978.188	1364
978.392	1351
978.597	1346
978.802	1390
979.007	1365
979.212	1351
979.416	1340
979.621	1337
979.826	1326
980.03	1321
980.235	1344
980.44	1346
980.644	1342
980.849	1337
981.054	1334
981.258	1339
981.463	1334
981.667	1327
981.872	1351
982.076	1341
982.281	1319
982.485	1330
982.689	1345
982.894	1354
983.098	1327
983.302	1332
983.507	1354
983.711	1353
983.915	1344
984.119	1358
984.324	1352
984.528	1356
984.732	1356
984.936	1353
985.14	1353
985.344	1339
985.549	1362
985.753	1354
985.957	1334
986.161	1351
986.365	1338
986.569	1350
986.773	1365
986.976	1362
987.18	1359
987.384	1343
987.588	1359
987.792	1373
987.996	1365
988.2	1331
988.403	1355
988.607	1318
988.811	1341
989.015	1343
989.218	1379
989.422	1380
989.626	1342
989.829	1364
990.033	1368
990.236	1342
990.44	1343
990.643	1377
990.847	1339
991.05	1339
991.254	1348
991.457	1355
991.661	1358
991.864	1356
992.068	1358
992.271	1350
992.474	1368
992.678	1359
992.881	1357
993.084	1351
993.287	1329
993.491	1350
993.694	1352
993.897	1356
994.1	1343
994.303	1366
994.506	1350
994.709	1348
994.913	1352
995.116	1377
995.319	1370
995.522	1348
995.725	1357
995.928	1373
996.13	1374
996.333	1356
996.536	1359
996.739	1359
996.942	1344
997.145	1372
997.348	1365
997.55	1387
997.753	1380
997.956	1361
998.159	1352
998.361	1379
998.564	1385
998.767	1374
998.969	1364
999.172	1383
999.374	1366
999.577	1363
999.78	1350
999.982	1371
1000.185	1383
1000.387	1361
1000.59	1394
1000.792	1350
1000.994	1379
1001.197	1387
1001.399	1360
1001.601	1383
1001.804	1377
1002.006	1373
1002.208	1397
1002.411	1366
1002.613	1392
1002.815	1391
1003.017	1377
1003.219	1391
1003.422	1354
1003.624	1394
1003.826	1378
1004.028	1372
1004.23	1378
1004.432	1393
1004.634	1396
1004.836	1400
1005.038	1397
1005.24	1400
1005.442	1404
1005.644	1397
1005.845	1413
1006.047	1421
1006.249	1432
1006.451	1446
1006.653	1425
1006.855	1431
1007.056	1433
1007.258	1446
1007.46	1444
1007.661	1442
1007.863	1472
1008.065	1467
1008.266	1491
1008.468	1480
1008.669	1486
1008.871	1483
1009.073	1504
1009.274	1515
1009.475	1492
1009.677	1506
1009.878	1544
1010.08	1592
1010.281	1576
1010.483	1605
1010.684	1564
1010.885	1627
1011.087	1608
1011.288	1603
1011.489	1600
1011.69	1637
1011.892	1631
1012.093	1638
1012.294	1631
1012.495	1677
1012.696	1679
1012.897	1707
1013.098	1729
1013.299	1737
1013.5	1728
1013.701	1796
1013.902	1802
1014.103	1787
1014.304	1865
1014.505	1906
1014.706	1884
1014.907	1927
1015.108	1974
1015.309	2042
1015.51	2088
1015.71	2134
1015.911	2201
1016.112	2254
1016.313	2304
1016.513	2379
1016.714	2512
1016.915	2600
1017.115	2687
1017.316	2758
1017.517	2868
1017.717	3005
1017.918	3122
1018.118	3266
1018.319	3422
1018.519	3708
1018.72	3885
1018.92	4090
1019.121	4402
1019.321	4615
1019.521	4994
1019.722	5289
1019.922	5705
1020.122	6122
1020.323	6525
1020.523	7016
1020.723	7192
1020.923	7670
1021.124	8227
1021.324	8622
1021.524	9187
1021.724	9730
1021.924	10272
1022.124	10845
1022.324	11314
1022.524	11950
1022.724	12244
1022.924	12707
1023.124	13494
1023.324	14447
1023.524	15091
1023.724	15974
1023.924	16751
1024.124	17761
1024.324	17938
1024.524	18638
1024.723	19070
1024.923	19169
1025.123	18295
1025.323	17063
1025.522	16003
1025.722	15196
1025.922	14464
1026.121	14067
1026.321	13870
1026.521	13611
1026.72	13342
1026.92	13159
1027.119	13271
1027.319	13317
1027.518	13754
1027.718	14278
1027.917	15175
1028.117	16216
1028.316	17508
1028.515	18890
1028.715	20670
1028.914	21559
1029.113	22076
1029.313	23137
1029.512	23738
1029.711	23768
1029.91	23723
1030.11	23375
1030.309	23400
1030.508	23647
1030.707	23806
1030.906	24267
1031.105	25168
1031.304	25958
1031.503	27162
1031.702	28468
1031.901	29627
1032.1	30484
1032.299	30974
1032.498	31566
1032.697	32926
1032.896	35335
1033.095	37987
1033.294	40908
1033.493	41650
1033.692	41315
1033.89	40380
1034.089	38073
1034.288	36040
1034.487	34031
1034.685	32396
1034.884	30742
1035.083	28633
1035.281	27454
1035.48	25873
1035.678	24510
1035.877	22936
1036.076	21435
1036.274	20044
1036.473	18506
1036.671	17508
1036.869	16555
1037.068	15240
1037.266	14477
1037.465	13634
1037.663	12641
1037.861	11661
1038.06	10793
1038.258	10105
1038.456	9371
1038.655	8762
1038.853	8143
1039.051	7638
1039.249	7255
1039.447	6770
1039.646	6425
1039.844	5919
1040.042	5626
1040.24	5328
1040.438	5104
1040.636	4789
1040.834	4594
1041.032	4433
1041.23	4217
1041.428	4150
1041.626	3946
1041.824	3810
1042.022	3645
1042.219	3547
1042.417	3457
1042.615	3306
1042.813	3228
1043.011	3109
1043.208	2995
1043.406	2969
1043.604	2961
1043.801	2845
1043.999	2835
1044.197	2784
1044.394	2729
1044.592	2685
1044.79	2628
1044.987	2605
1045.185	2519
1045.382	2527
1045.58	2420
1045.777	2391
1045.974	2345
1046.172	2317
1046.369	2259
1046.567	2267
1046.764	2209
1046.961	2189
1047.159	2180
1047.356	2118
1047.553	2101
1047.75	2045
1047.948	2008
1048.145	2005
1048.342	1968
1048.539	1995
1048.736	1898
1048.933	1880
1049.131	1854
1049.328	1817
1049.525	1773
1049.722	1747
1049.919	1735
1050.116	1763
1050.313	1708
1050.509	1692
1050.706	1712
1050.903	1672
1051.1	1660
1051.297	1655
1051.494	1614
1051.691	1622
1051.887	1592
1052.084	1590
1052.281	1578
1052.478	1595
1052.674	1553
1052.871	1528
1053.068	1524
1053.264	1519
1053.461	1518
1053.657	1512
1053.854	1524
1054.05	1507
1054.247	1509
1054.443	1492
1054.64	1490
1054.836	1486
1055.033	1487
1055.229	1494
1055.426	1478
1055.622	1450
1055.818	1450
1056.015	1458
1056.211	1451
1056.407	1448
1056.603	1427
1056.8	1434
1056.996	1462
1057.192	1457
1057.388	1412
1057.584	1432
1057.78	1416
1057.977	1404
1058.173	1389
1058.369	1412
1058.565	1400
1058.761	1399
1058.957	1389
1059.153	1391
1059.349	1441
1059.544	1400
1059.74	1390
1059.936	1393
1060.132	1375
1060.328	1399
1060.524	1372
1060.719	1401
1060.915	1398
1061.111	1388
1061.307	1370
1061.502	1401
1061.698	1394
1061.894	1390
1062.089	1379
1062.285	1364
1062.481	1375
1062.676	1371
1062.872	1382
1063.067	1365
1063.263	1397
1063.458	1380
1063.654	1343
1063.849	1336
1064.044	1380
1064.24	1357
1064.435	1366
1064.631	1371
1064.826	1364
1065.021	1393
1065.216	1356
1065.412	1363
1065.607	1370
1065.802	1351
1065.997	1351
1066.192	1359
1066.388	1376
1066.583	1361
1066.778	1356
1066.973	1358
1067.168	1355
1067.363	1351
1067.558	1341
1067.753	1341
1067.948	1346
1068.143	1361
1068.338	1350
1068.533	1377
1068.728	1358
1068.922	1374
1069.117	1357
1069.312	1390
1069.507	1370
1069.702	1363
1069.896	1344
1070.091	1333
1070.286	1334
1070.48	1370
1070.675	1332
1070.87	1352
1071.064	1354
1071.259	1353
1071.454	1366
1071.648	1358
1071.843	1348
1072.037	1350
1072.232	1350
1072.426	1330
1072.62	1358
1072.815	1332
1073.009	1348
1073.204	1354
1073.398	1338
1073.592	1338
1073.787	1369
1073.981	1352
1074.175	1358
1074.369	1339
1074.564	1348
1074.758	1341
1074.952	1357
1075.146	1339
1075.34	1344
1075.534	1353
1075.728	1348
1075.923	1348
1076.117	1325
1076.311	1351
1076.505	1347
1076.699	1329
1076.892	1349
1077.086	1356
1077.28	1339
1077.474	1339
1077.668	1343
1077.862	1359
1078.056	1349
1078.25	1375
1078.443	1328
1078.637	1353
1078.831	1339
1079.024	1345
1079.218	1363
1079.412	1327
1079.605	1333
1079.799	1367
1079.993	1339
1080.186	1359
1080.38	1363
1080.573	1333
1080.767	1346
1080.96	1347
1081.154	1352
1081.347	1337
1081.541	1335
1081.734	1328
1081.927	1362
1082.121	1341
1082.314	1328
1082.507	1351
1082.701	1361
1082.894	1349
1083.087	1335
1083.28	1318
1083.474	1345
1083.667	1360
1083.86	1353
1084.053	1330
1084.246	1380
1084.439	1346
1084.632	1351
1084.825	1353
1085.018	1333
1085.211	1325
1085.404	1333
1085.597	1331
1085.79	1331
1085.983	1361
1086.176	1337
1086.369	1341
1086.562	1342
1086.755	1354
1086.947	1329
1087.14	1352
1087.333	1354
1087.526	1352
1087.718	1345
1087.911	1344
1088.104	1325
1088.296	1323
1088.489	1353
1088.682	1357
1088.874	1369
1089.067	1331
1089.259	1333
1089.452	1346
1089.644	1350
1089.837	1347
1090.029	1367
1090.222	1331
1090.414	1315
1090.607	1325
1090.799	1348
1090.991	1323
1091.184	1332
1091.376	1336
1091.568	1360
1091.76	1330
1091.953	1330
1092.145	1348
1092.337	1378
1092.529	1348
1092.721	1358
1092.913	1328
1093.105	1332
1093.298	1339
1093.49	1334
1093.682	1323
1093.874	1337
1094.066	1347
1094.258	1357
1094.45	1333
1094.641	1366
1094.833	1351
1095.025	1335
1095.217	1329
1095.409	1359
1095.601	1346
1095.793	1358
1095.984	1319
1096.176	1340
1096.368	1336
1096.559	1334
1096.751	1344
1096.943	1350
1097.134	1343
1097.326	1348
1097.518	1363
1097.709	1345
1097.901	1327
1098.092	1330
1098.284	1359
1098.475	1341
1098.667	1339
1098.858	1352
1099.05	1355
1099.241	1341
1099.432	1326
1099.624	1362
1099.815	1334
1100.006	1336
1100.198	1331
1100.389	1321
1100.58	1335
1100.771	1355
1100.962	1344
1101.154	1336
1101.345	1349
1101.536	1353
1101.727	1352
1101.918	1366
1102.109	1342
1102.3	1355
1102.491	1336
1102.682	1345
1102.873	1323
1103.064	1350
1103.255	1338
1103.446	1338
1103.637	1330
1103.828	1368
1104.018	1315
1104.209	1344
1104.4	1342
1104.591	1345
1104.782	1341
1104.972	1349
1105.163	1350
1105.354	1356
1105.544	1314
1105.735	1339
1105.926	1346
1106.116	1355
1106.307	1346
1106.497	1347
1106.688	1339
1106.878	1325
1107.069	1335
1107.259	1349
1107.45	1324
1107.64	1348
1107.831	1365
1108.021	1360
1108.211	1336
1108.402	1347
1108.592	1332
1108.782	1360
1108.972	1340
1109.163	1339
1109.353	1352
1109.543	1353
1109.733	1347
1109.923	1366
1110.114	1336
1110.304	1344
1110.494	1321
1110.684	1340
1110.874	1336
1111.064	1339
1111.254	1343
1111.444	1365
1111.634	1351
1111.824	1367
1112.014	1347
1112.204	1333
1112.393	1321
1112.583	1328
1112.773	1359
1112.963	1332
1113.153	1357
1113.342	1330
1113.532	1337
1113.722	1360
1113.912	1336
1114.101	1356
1114.291	1340
1114.48	1325
1114.67	1357
1114.86	1303
1115.049	1352
1115.239	1365
1115.428	1333
1115.618	1339
1115.807	1354
1115.997	1326
1116.186	1361
1116.376	1348
1116.565	1355
1116.754	1338
1116.944	1334
1117.133	1364
1117.322	1318
1117.511	1353
1117.701	1329
1117.89	1340
1118.079	1371
1118.268	1354
1118.457	1323
1118.647	1345
1118.836	1344
1119.025	1344
1119.214	1340
1119.403	1321
1119.592	1342
1119.781	1323
1119.97	1347
1120.159	1357
1120.348	1332
1120.537	1330
1120.726	1326
1120.915	1348
1121.103	1333
1121.292	1369
1121.481	1354
1121.67	1328
1121.859	1328
1122.047	1351
1122.236	1327
1122.425	1346
1122.613	1345
1122.802	1352
1122.991	1348
1123.179	1335
1123.368	1347
1123.556	1358
1123.745	1351
1123.933	1330
1124.122	1349
1124.31	1332
1124.499	1331
1124.687	1315
1124.876	1363
1125.064	1356
1125.252	1335
1125.441	1346
1125.629	1346
1125.817	1354
1126.006	1342
1126.194	1335
1126.382	1335
1126.57	1351
1126.759	1352
1126.947	1348
1127.135	1349
1127.323	1343
1127.511	1334
1127.699	1325
1127.887	1331
1128.075	1332
1128.263	1314
1128.451	1353
1128.639	1333
1128.827	1348
1129.015	1342
1129.203	1328
1129.391	1352
1129.579	1354
1129.767	1329
1129.954	1332
1130.142	1323
1130.33	1327
1130.518	1344
1130.705	1344
1130.893	1356
1131.081	1370
1131.268	1334
1131.456	1327
1131.644	1329
1131.831	1354
1132.019	1351
1132.206	1348
1132.394	1336
1132.581	1336
1132.769	1344
1132.956	1343
1133.144	1345
1133.331	1322
1133.519	1338
1133.706	1336
1133.893	1344
1134.081	1345
1134.268	1334
1134.455	1346
1134.643	1342
1134.83	1340
1135.017	1337
1135.204	1359
1135.391	1352
1135.579	1336
1135.766	1335
1135.953	1344
1136.14	1340
1136.327	1337
1136.514	1321
1136.701	1337
1136.888	1427
1137.075	1338
1137.262	1348
1137.449	1331
1137.636	1349
1137.823	1332
1138.009	1347
1138.196	1355
1138.383	1337
1138.57	1337
1138.757	1362
1138.943	1328
1139.13	1345
1139.317	1350
1139.504	1342
1139.69	1360
1139.877	1342
1140.063	1325
1140.25	1355
1140.437	1351
1140.623	1350
1140.81	1347
1140.996	1338
1141.183	1327
1141.369	1346
1141.556	1338
1141.742	1355
1141.928	1348
